radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,340,1,37635,23363,0,-60.948331,14.676709,1346,816,1,1470884937,1591453977,0
GSM,340,1,37635,20472,0,-61.006528,14.767456,2374,923,1,1470884937,1591274730,0
GSM,340,1,37635,23362,0,-60.941004,14.667106,2959,432,1,1470884937,1591268841,0
UMTS,340,2,1010,2043015,0,-61.533737,16.247635,1000,3,1,1470888510,1488317746,0
UMTS,340,2,1010,2045321,0,-61.668319702148,16.182174682617,1000,1,1,1470865538,1470865538,0
UMTS,340,2,1010,2058621,0,-61.625061,16.170502,1000,2,1,1470982141,1489691121,0
UMTS,340,2,2010,2126155,0,-61.074657,14.614575,1000,5,1,1471003877,1492540200,0
GSM,340,1,37888,10525,0,-61.587295532227,16.267318725586,1000,4,1,1471039527,1490104521,0
GSM,340,1,37888,10521,0,-61.582616,16.272755,2767,2000,1,1471039527,1574675795,0
UMTS,340,1,37896,148854,0,-61.657333374023,16.268692016602,1000,1,1,1471016437,1471016437,0
UMTS,340,2,1010,2047421,0,-61.396408081055,16.22200012207,1000,1,1,1471017831,1471017831,0
GSM,340,1,1171,20603,0,-60.929489135742,14.488906860352,1000,1,1,1471028001,1471028001,0
UMTS,340,20,202,21087649,0,-61.037636,14.539719,1000,4,1,1471057675,1491516774,0
UMTS,340,20,202,21087650,0,-61.034091,14.535623,1000,13,1,1471057675,1494732530,0
GSM,340,1,37632,22602,0,-61.026798,14.60446,6124,375,1,1471057709,1589378689,0
UMTS,340,2,2030,2113556,0,-60.889663,14.609757,2070,3,1,1471068480,1477705863,0
UMTS,340,1,37894,410052,0,-61.293068,15.877991,1655,4,1,1471075757,1490221380,0
UMTS,340,1,37895,408612,0,-61.401901245117,16.337356567383,1000,1,1,1471104721,1471104721,0
UMTS,340,2,2030,2108469,0,-60.914383,14.637497,1000,5,1,1471173025,1479039278,0
UMTS,340,2,2020,2108417,0,-61.14006,14.705429,1000,3,1,1471188931,1473093579,0
UMTS,340,1,1939,223542,0,-61.06819152832,14.535598754883,1000,1,1,1471193949,1471193949,0
GSM,340,1,37632,22421,0,-61.122347,14.633075,873,303,1,1471234568,1591356433,0
GSM,340,1,37632,22243,0,-61.096931,14.6146,538,841,1,1471234568,1591366728,0
GSM,340,1,37638,20603,0,-60.877304077148,14.402389526367,1000,1,1,1471211255,1471211255,0
GSM,340,1,37635,21802,0,-61.020131,14.726004,1000,8,1,1471234568,1588767655,0
UMTS,340,20,202,21087691,0,-60.972885,14.548233,1000,5,1,1471238023,1485677716,0
UMTS,340,20,202,21087731,0,-61.101804,14.618281,1000,20,1,1471238023,1493811385,0
UMTS,340,2,1010,2042900,0,-61.59887,16.16393,1000,7,1,1471301244,1486144406,0
UMTS,340,20,103,20422551,0,-61.730117797852,15.992660522461,1000,1,1,1471289909,1471289909,0
UMTS,340,20,103,4112,0,-61.732864379883,15.998153686523,1000,1,1,1471289909,1471289909,0
UMTS,340,20,102,20480,0,-61.520004272461,16.257705688477,1000,1,1,1471289909,1471289909,0
UMTS,340,20,103,20424121,0,-61.726685,15.989914,1000,2,1,1471320810,1491303840,0
GSM,340,2,1009,12132,0,-61.732864379883,15.998153686523,1000,1,1,1471289909,1471289909,0
GSM,340,2,1009,14133,0,-61.731491088867,15.998153686523,1000,1,1,1471289909,1471289909,0
GSM,340,2,1009,12133,0,-61.732864379883,15.998153686523,1000,1,1,1471289909,1471289909,0
UMTS,340,20,202,21087260,0,-61.021696,14.531479,1000,7,1,1471323098,1491516774,0
UMTS,340,1,37639,222682,0,-61.044571,14.537247,1000,10,1,1471384889,1488141675,0
UMTS,340,1,37640,290329,0,-60.904769897461,14.612503051758,1000,1,1,1471327709,1471327709,0
GSM,340,2,1009,16603,0,-61.358871,16.334611,2755,3,1,1471406631,1473530238,0
GSM,340,1,1171,20377,0,-60.98991394043,14.525985717773,1000,1,1,1471355471,1471355471,0
GSM,340,1,1171,20373,0,-60.988541,14.527359,1000,2,1,1471444252,1483310078,0
GSM,340,1,1171,20371,0,-60.975495,14.538346,2073,2,1,1471444252,1483126348,0
GSM,340,1,1171,20372,0,-60.98991394043,14.525985717773,1000,1,1,1471355471,1471355471,0
GSM,340,1,1171,21242,0,-60.995407,14.526672,1000,2,1,1471444252,1473771183,0
GSM,340,1,37636,20695,0,-60.92399597168,14.468307495117,1000,1,1,1471361877,1471361877,0
GSM,340,1,37636,20056,0,-60.89447,14.456291,2047,4,1,1471446950,1482958188,0
GSM,340,1,2212,61961,0,-60.91438293457,14.469680786133,1000,1,1,1471361877,1471361877,0
GSM,340,1,37632,20215,0,-61.00227355957,14.615249633789,1000,1,1,1471361918,1471361918,0
UMTS,340,1,37632,222682,0,-61.053085327148,14.535598754883,1000,1,1,1471375533,1471375533,0
UMTS,340,1,37638,484715,0,-60.976868,14.577942,1000,6,1,1395064631,1473488625,0
UMTS,340,20,102,163842,0,-61.625747680664,16.260452270508,1000,1,1,1471458776,1471458776,0
UMTS,340,20,102,20422510,0,-61.599949,16.214839,1000,14,1,1471484987,1491321107,0
UMTS,340,20,102,20422661,0,-61.582489,16.145782,1000,2,1,1471484987,1489485540,0
UMTS,340,20,102,20422660,0,-61.586227,16.162338,1000,9,1,1471484987,1491755405,0
UMTS,340,20,102,20421760,0,-61.502701,16.216232,1142,5,1,1471619019,1486565214,0
UMTS,340,1,37896,147613,0,-61.640853881836,16.232986450195,1000,1,1,1471595379,1471595379,0
UMTS,340,1,37896,146796,0,-61.66145324707,16.234359741211,1000,1,1,1471595418,1471595418,0
UMTS,340,2,1010,16903,0,-61.502426,16.211563,1016,5,1,1471648656,1481479499,0
UMTS,340,2,1010,14902,0,-61.493912,16.205521,1000,2,1,1471648656,1475211596,0
UMTS,340,1,37638,484976,0,-60.877762,14.444962,3231,3,1,1471691759,1488810218,0
UMTS,340,2,1010,2047222,0,-61.351089477539,16.33186340332,1000,1,1,1471681314,1471681314,0
UMTS,340,20,202,21088380,0,-61.056595,14.616623,1000,9,1,1471714804,1491735857,0
GSM,340,1,1171,22632,0,-60.899276733398,14.594650268555,1000,1,1,1471695296,1471695296,0
GSM,340,1,915,22281,0,-60.899276733398,14.594650268555,1000,1,1,1471695296,1471695296,0
GSM,340,1,1171,20442,0,-60.930176,14.598084,1000,2,1,1471716437,1483144149,0
GSM,340,1,1171,20092,0,-60.96794128418,14.600143432617,1000,1,1,1471695296,1471695296,0
GSM,340,1,1171,22671,0,-60.937729,14.599457,1000,2,1,1471716437,1483144149,0
GSM,340,1,147,20955,0,-60.978927612305,14.59602355957,1000,1,1,1471695296,1471695296,0
GSM,340,1,1171,20961,0,-60.969314575195,14.600143432617,1000,1,1,1471695296,1471695296,0
GSM,340,1,915,20072,0,-60.897903442383,14.593276977539,1000,1,1,1471695296,1471695296,0
GSM,340,1,147,22232,0,-60.969314575195,14.600143432617,1000,1,1,1471695296,1471695296,0
GSM,340,1,1171,20962,0,-60.965881,14.599457,1000,2,1,1471716437,1483144149,0
GSM,340,1,147,20221,0,-60.973434448242,14.597396850586,1000,1,1,1471695296,1471695296,0
GSM,340,1,1171,21892,0,-60.972061,14.599457,1000,2,1,1471716437,1483144149,0
GSM,340,1,147,20951,0,-60.970687866211,14.600143432617,1000,1,1,1471695296,1471695296,0
GSM,340,1,1171,20093,0,-60.966567993164,14.600143432617,1000,1,1,1471695296,1471695296,0
GSM,340,1,1171,20443,0,-60.935669,14.600143,1000,2,1,1471716437,1483144149,0
UMTS,340,1,1939,221850,0,-60.978927612305,14.579544067383,1000,1,1,1471695296,1471695296,0
UMTS,340,1,2195,484623,0,-60.983047485352,14.594650268555,1000,1,1,1471695296,1471695296,0
UMTS,340,1,1939,223840,0,-60.973434448242,14.598770141602,1000,1,1,1471695296,1471695296,0
UMTS,340,1,1939,485588,0,-60.978927612305,14.575424194336,1000,1,1,1471695296,1471695296,0
UMTS,340,1,2195,288139,0,-60.976181030273,14.575424194336,1000,1,1,1471695296,1471695296,0
UMTS,340,1,1939,221959,0,-60.956954956055,14.600143432617,1000,1,1,1471695296,1471695296,0
UMTS,340,1,1939,222609,0,-60.95832824707,14.602890014648,1000,1,1,1471695296,1471695296,0
UMTS,340,1,1939,484623,0,-60.983047485352,14.589157104492,1000,1,1,1471695296,1471695296,0
UMTS,340,1,1683,484713,0,-60.977554321289,14.597396850586,1000,1,1,1471695296,1471695296,0
UMTS,340,1,1683,484715,0,-60.977554321289,14.578170776367,1000,2,1,1471717131,1483144138,0
UMTS,340,1,1939,484117,0,-60.977554321289,14.575424194336,1000,1,1,1471695296,1471695296,0
UMTS,340,1,1939,224839,0,-60.956954956055,14.601516723633,1000,1,1,1471695296,1471695296,0
UMTS,340,1,2195,288136,0,-60.98030090332,14.59602355957,1000,1,1,1471695296,1471695296,0
GSM,340,20,201,20861,0,-60.816422,14.473801,1000,3,1,1471720074,1484664693,0
UMTS,340,2,2010,2109155,0,-61.081844,14.612826,1000,17,1,1471720712,1481221486,0
UMTS,340,2,2010,2112474,0,-61.018753051758,14.619369506836,1000,1,1,1471697019,1471697019,0
UMTS,340,2,1010,15902,0,-61.456768,16.248158,1175,21,1,1471748996,1476819837,0
UMTS,340,1,37895,12681,0,-61.449966,16.249008,1000,3,1,1471748996,1475523841,0
UMTS,340,20,102,20422317,0,-61.562576293945,16.050338745117,1000,2,1,1471748997,1471985161,0
UMTS,340,2,2020,2108297,0,-61.047935,14.81266,1137,4,1,1471752678,1491695220,0
UMTS,340,1,37640,287848,0,-61.005844,14.774826,1636,5,1,1471778306,1491411471,0
UMTS,340,1,37640,287219,0,-60.910263061523,14.764938354492,1000,1,1,1471756394,1471756394,0
UMTS,340,1,37640,289877,0,-61.042374,14.799271,1808,5,1,1471778307,1489312493,0
UMTS,340,2,60935,2111304,0,-60.929489135742,14.488906860352,1000,4,1,1471804761,1475937731,0
GSM,340,2,60679,14155,0,-60.928115844727,14.488906860352,1000,1,1,1471804533,1471804533,0
GSM,340,1,37893,12436,0,-61.344223022461,16.330490112305,1000,1,1,1471824996,1471824996,0
GSM,340,1,37893,10555,0,-61.334609985352,16.333236694336,1000,1,1,1471824996,1471824996,0
GSM,340,1,37893,12435,0,-61.34147644043,16.33186340332,1000,1,1,1471824996,1471824996,0
UMTS,340,2,1010,2045770,0,-61.698532104492,16.329116821289,1000,1,1,1471831188,1471831188,0
UMTS,340,2,1010,2050010,0,-61.456832885742,16.29753112793,1000,1,1,1471839881,1471839881,0
UMTS,340,1,37895,82182,0,-61.459579,16.301308,1000,4,1,1471862147,1490518892,0
GSM,340,1,37893,12032,0,-61.34147644043,15.896530151367,1000,1,1,1471839881,1471839881,0
GSM,340,1,37888,11853,0,-61.595428,16.208142,7447,14,1,1471862344,1523717574,0
GSM,340,1,37639,27181,0,-61.03385925293,14.616622924805,1000,1,1,1471858022,1471858022,0
GSM,340,1,37639,25985,0,-61.03385925293,14.616622924805,1000,1,1,1471857759,1471857759,0
UMTS,340,2,1010,2044720,0,-61.531383,16.242011,1502,7,1,1471913445,1491590738,0
UMTS,340,2,2010,2125155,0,-61.061325,14.623489,1000,3,1,1471986727,1480671892,0
UMTS,340,2,2010,2126160,0,-61.069565,14.60907,1000,2,1,1471986727,1475521960,0
UMTS,340,2,2010,2115155,0,-61.059036,14.644547,1000,3,1,1471986727,1485018765,0
UMTS,340,2,2010,2110159,0,-61.06041,14.633865,1000,9,1,1471986727,1484944905,0
UMTS,340,2,2010,2115158,0,-61.057205200195,14.644088745117,1000,2,1,1471984340,1471984340,0
UMTS,340,2,2010,2110153,0,-61.059951782227,14.630355834961,1000,1,1,1471963878,1471963878,0
UMTS,340,2,2010,2115161,0,-61.058578491211,14.642715454102,1000,1,1,1471963878,1471963878,0
UMTS,340,20,203,21087121,0,-61.069564819336,14.60563659668,1000,1,1,1471973063,1471973063,0
GSM,340,2,1009,13283,0,-61.58317565918,16.146469116211,1000,1,1,1471985198,1471985198,0
UMTS,340,1,37640,484117,0,-61.003646850586,14.528732299805,1000,1,1,1472023582,1472023582,0
UMTS,340,2,2030,2109424,0,-60.861282,14.454117,1000,3,1,1472062199,1476217995,0
UMTS,340,2,2030,2109265,0,-60.943908,14.535599,2532,4,1,1472138915,1488621828,0
UMTS,340,2,2030,2109311,0,-60.982224,14.529007,1000,5,1,1472170157,1477064474,0
UMTS,340,2,2030,181185,0,-60.988540649414,14.494400024414,1000,1,1,1472147627,1472147627,0
UMTS,340,2,2030,2108306,0,-60.98259,14.515686,1000,6,1,1472170157,1489580131,0
UMTS,340,2,2010,2108400,0,-60.975082,14.552628,1000,5,1,1472170157,1477064474,0
UMTS,340,2,2030,2109387,0,-60.993445,14.485964,1000,7,1,1472170157,1489580131,0
UMTS,340,2,2030,2108308,0,-60.980693,14.496558,1000,7,1,1472170157,1489580131,0
UMTS,340,2,2030,2108305,0,-60.984146,14.49852,1000,5,1,1472170157,1489580131,0
UMTS,340,2,2030,2108386,0,-61.012161,14.48204,1000,5,1,1472170157,1489580131,0
UMTS,340,2,2030,2108307,0,-60.981674,14.510193,1000,6,1,1472170157,1489580131,0
UMTS,340,2,2030,2109307,0,-60.983047,14.52269,1000,5,1,1472170157,1489580131,0
UMTS,340,2,2030,2108387,0,-61.023148,14.481491,1000,5,1,1472170157,1489580131,0
UMTS,340,2,2030,2109388,0,-61.016281,14.48204,1000,5,1,1472170157,1489580131,0
UMTS,340,20,202,21087239,0,-60.962677,14.580688,1000,6,1,1472173726,1479190229,0
UMTS,340,2,1010,21903,0,-61.472626,16.236076,1000,4,1,1472198922,1475523816,0
UMTS,340,1,37895,12282,0,-61.45237,16.253242,1000,4,1,1472198922,1476301641,0
UMTS,340,2,1010,17903,0,-61.495383,16.207581,1000,14,1,1472198922,1476819842,0
UMTS,340,1,37896,11351,0,-61.498031616211,16.206893920898,1000,1,1,1472175998,1472175998,0
UMTS,340,2,1010,20901,0,-61.490067,16.209778,3255,10,1,1472198922,1475770848,0
UMTS,340,1,37896,11473,0,-61.493911743164,16.205520629883,1000,1,1,1472175957,1472175957,0
GSM,340,20,37632,20313,0,-61.074371,14.613876,1000,2,1,1472207787,1472207787,0
GSM,340,20,37632,20022,0,-61.075057983398,14.613876342773,1000,3,1,1472207966,1472207966,0
UMTS,340,20,102,20422500,0,-61.553024,16.25148,1000,45,1,1472231833,1492078066,0
UMTS,340,1,37640,287778,0,-61.01683,14.763565,2022,15,1,1472260089,1491585408,0
UMTS,340,1,37640,287775,0,-61.015712,14.762584,2249,14,1,1472260089,1491585408,0
GSM,340,2,1009,22393,0,-61.52589,16.268692,1919,7,1,1472278138,1489396633,0
UMTS,340,2,1010,2043723,0,-61.530304,16.237793,1000,4,1,1472299744,1490995749,0
UMTS,340,1,37640,287218,0,-60.900238,14.766861,1000,10,1,1472303335,1488902880,0
UMTS,340,20,102,20421819,0,-61.434958,16.218356,1000,127,1,1472338608,1492358824,0
UMTS,340,20,101,20421979,0,-61.457083,16.348093,2138,22,1,1472343163,1491144956,0
UMTS,340,20,101,20423829,0,-61.45813,16.337471,1700,36,1,1472343163,1491144956,0
UMTS,340,1,37638,486567,0,-60.833358764648,14.476547241211,1000,1,1,1472330301,1472330301,0
GSM,340,1,37888,10272,0,-61.526083,16.269377,1000,2,1,1472400407,1537276498,0
GSM,340,1,37888,10276,0,-61.526870727539,16.270065307617,1000,1,1,1472379265,1472379265,0
UMTS,340,1,37896,408620,0,-61.480728,16.315933,1000,5,1,1472400784,1486937978,0
GSM,340,2,2029,13402,0,-60.906693,14.616898,1000,5,1,1472414847,1491338611,0
GSM,340,2,2029,14403,0,-60.906143188477,14.619369506836,1000,1,1,1472391766,1472391766,0
UMTS,340,2,2020,2109455,0,-61.034889,14.736099,1994,4,1,1472440500,1474279284,0
UMTS,340,1,37640,289880,0,-61.032944,14.808884,1000,3,1,1472440500,1473091529,0
UMTS,340,1,37640,288940,0,-61.020126342773,14.748458862305,1000,1,1,1472416822,1472416822,0
UMTS,340,1,37640,289010,0,-61.091537475586,14.841842651367,1000,1,1,1472416822,1472416822,0
UMTS,340,20,202,21087169,0,-60.914108,14.614975,1000,5,1,1472526078,1491905189,0
UMTS,340,20,101,20421800,0,-61.383805,16.225894,1000,79,1,1472583229,1492299142,0
UMTS,340,20,102,20422119,0,-61.474873,16.222812,1000,22,1,1472583229,1491691278,0
UMTS,340,1,1683,484144,0,-60.962448120117,14.477920532227,1000,2,1,1472585707,1483310078,0
UMTS,340,1,1683,485475,0,-60.948715209961,14.471054077148,1000,2,1,1472585707,1483310078,0
UMTS,340,1,1683,484145,0,-60.96794128418,14.488906860352,1000,1,1,1472560923,1472560923,0
UMTS,340,1,1683,483814,0,-60.95832824707,14.475173950195,1000,1,1,1472560923,1472560923,0
GSM,340,1,37893,12433,0,-61.370809,16.342906,7447,94,1,1472603660,1576872940,0
UMTS,340,20,202,21087229,0,-60.983172,14.581167,1000,11,1,1472616502,1492448556,0
GSM,340,2,1009,19901,0,-61.493454,16.24054,1753,6,1,1472679019,1489825285,0
UMTS,340,1,37896,11352,0,-61.448593139648,16.239852905273,1000,1,1,1472647845,1472647845,0
UMTS,340,2,1010,18901,0,-61.477432250977,16.24397277832,1000,1,1,1472647845,1472647845,0
UMTS,340,1,37895,11352,0,-61.448593139648,16.239852905273,1000,1,1,1472647845,1472647845,0
UMTS,340,2,1010,2042800,0,-61.430740356445,16.264572143555,1000,1,1,1472676427,1472676427,0
UMTS,340,2,2010,2114157,0,-61.044846,14.601974,1000,3,1,1472735376,1475959505,0
UMTS,340,2,2010,2117474,0,-61.040725708008,14.615249633789,1000,2,1,1472735376,1481288838,0
UMTS,340,1,37640,288969,0,-61.024017,14.752579,1629,6,1,1472750980,1478281897,0
UMTS,340,1,37640,288970,0,-61.039352416992,14.799270629883,1000,1,1,1472727766,1472727766,0
UMTS,340,1,37640,287788,0,-61.026992797852,14.818496704102,1000,1,1,1472727766,1472727766,0
UMTS,340,20,102,20421759,0,-61.510817,16.242978,1000,29,1,1472768150,1492202786,0
UMTS,340,20,102,20422659,0,-61.599655151367,16.167068481445,1000,3,1,1472768150,1485426153,0
UMTS,340,20,102,20421761,0,-61.524517,16.224289,1000,21,1,1472768150,1491145008,0
GSM,340,2,1009,12173,0,-61.502494,16.401044,5690,8,1,1472771132,1476997744,0
UMTS,340,20,101,4112,0,-61.461599,16.33356,1000,17,1,1472771545,1481316763,0
UMTS,340,20,102,20422540,0,-61.603226,16.24617,1000,5,1,1472771546,1491321144,0
UMTS,340,20,102,20421949,0,-61.497207,16.306183,2255,10,1,1472771546,1481034096,0
UMTS,340,20,102,20423380,0,-61.602401733398,16.248092651367,1000,2,1,1472771546,1489192973,0
UMTS,340,20,102,143362,0,-61.60514831543,16.201400756836,1000,1,1,1472748731,1472748731,0
UMTS,340,20,101,20421980,0,-61.460168,16.332452,1000,49,1,1472771545,1491194242,0
UMTS,340,20,101,8208,0,-61.461468,16.333237,1000,8,1,1472771545,1481316804,0
UMTS,340,20,102,147458,0,-61.60514831543,16.201400756836,1000,1,1,1472748731,1472748731,0
UMTS,340,20,102,20423069,0,-61.575457,16.262299,1000,29,1,1472771546,1491491222,0
UMTS,340,20,102,20422070,0,-61.582587,16.26418,1000,7,1,1472771546,1481540645,0
UMTS,340,20,102,20421939,0,-61.496048,16.297989,1000,9,1,1472771546,1488900190,0
UMTS,340,20,101,20421981,0,-61.466967,16.326607,2949,29,1,1472771545,1489243811,0
UMTS,340,20,102,20422071,0,-61.596085,16.258255,1000,5,1,1472771546,1491409426,0
UMTS,340,2,2010,2107169,0,-61.040725708008,14.635848999023,1000,1,1,1472763730,1472763730,0
UMTS,340,1,37896,10161,0,-61.491623,16.205521,1000,3,1,1472840122,1476301682,0
UMTS,340,1,37896,12681,0,-61.48613,16.209793,3659,9,1,1472840122,1476301682,0
UMTS,340,1,37896,11302,0,-61.484691,16.215134,2199,7,1,1472840122,1476819837,0
UMTS,340,20,102,20421841,0,-61.494286,16.208517,1000,11,1,1472847950,1485335947,0
UMTS,340,2,2010,2116154,0,-61.087417602539,14.604263305664,1000,1,1,1472830573,1472830573,0
UMTS,340,2,2030,2108467,0,-60.91658,14.640683,2066,25,1,1472857864,1490906281,0
UMTS,340,2,2020,2110276,0,-61.022049,14.710556,1000,5,1,1472926233,1477449014,0
UMTS,340,2,1010,11282,0,-61.493911743164,16.205520629883,1000,2,1,1472933820,1472988975,0
UMTS,340,2,2020,2110653,0,-61.17805480957,14.751205444336,1000,1,1,1472919879,1472919879,0
UMTS,340,2,2010,2110353,0,-61.006275,14.630616,1000,58,1,1472957247,1480783249,0
UMTS,340,2,2010,2108473,0,-61.005092,14.630356,1000,38,1,1472957247,1481460645,0
UMTS,340,2,2010,2125474,0,-61.005805,14.630552,1000,35,1,1472957247,1479388296,0
UMTS,340,1,37640,221854,0,-61.017379760742,14.586410522461,1000,1,1,1472962280,1472962280,0
UMTS,340,2,2010,2109274,0,-61.005020141602,14.630355834961,1000,3,1,1473003060,1473996663,0
UMTS,340,2,2010,2118475,0,-61.00502,14.629981,1000,11,1,1473019824,1481167875,0
UMTS,340,1,37640,222682,0,-61.014633178711,14.528732299805,1000,1,1,1472998775,1472998775,0
UMTS,340,2,2010,2108156,0,-61.075401,14.625893,1222,4,1,1473024654,1489580131,0
UMTS,340,1,37894,146686,0,-61.595446,16.005256,1000,31,1,1473049655,1505852109,0
GSM,340,2,1009,15602,0,-61.344223022461,16.33186340332,1000,1,1,1473033549,1473033549,0
GSM,340,2,1009,15603,0,-61.344223022461,16.33186340332,1000,1,1,1473033549,1473033549,0
GSM,340,2,1009,15601,0,-61.344223022461,16.33186340332,1000,1,1,1473033549,1473033549,0
UMTS,340,20,101,20421709,0,-61.347535,16.33049,1000,17,1,1473055817,1491563354,0
UMTS,340,2,55815,2112154,0,-61.043472290039,14.613876342773,1000,1,1,1473054502,1473054502,0
UMTS,340,1,37638,487184,0,-61.032257,14.488449,1935,6,1,1433106328,1487843856,0
UMTS,340,1,37638,222221,0,-60.91095,14.50264,1119,2,1,1473090704,1490850641,0
UMTS,340,2,2010,2119473,0,-60.965195,14.672241,2105,2,1,1473090704,1479237239,0
UMTS,340,1,37638,485078,0,-60.962033,14.506122,2111,2,1,1473060823,1560899901,0
UMTS,340,2,1010,11901,0,-61.498947,16.209183,1000,3,1,1473100149,1474655632,0
UMTS,340,2,1010,2047521,0,-61.451569,16.252213,1000,6,1,1473100149,1475951754,0
UMTS,340,1,103,20392142,0,-61.775436401367,16.340103149414,1000,1,1,1473084558,1473084558,0
GSM,340,2,2009,28326,0,-61.005478,14.636307,1000,3,1,1473110782,1491575158,0
GSM,340,2,2009,12321,0,-61.000704,14.614073,3274,7,1,1473110782,1491575158,0
GSM,340,2,2029,12111,0,-60.990256,14.60907,4189,4,1,1473110782,1492362737,0
GSM,340,1,37635,21792,0,-61.017748,14.743957,2104,45,1,1473113177,1590488828,0
UMTS,340,1,37640,287777,0,-61.035232543945,14.769058227539,1000,1,1,1473091529,1473091529,0
UMTS,340,1,37635,289127,0,-60.970687866211,14.744338989258,1000,1,1,1473091488,1473091488,0
UMTS,340,1,37635,287779,0,-61.036605834961,14.753952026367,1000,3,1,1473113470,1476211556,0
UMTS,340,20,202,21087729,0,-61.097717,14.61937,1000,2,1,1473132493,1479581756,0
UMTS,340,1,37896,12683,0,-61.489792,16.206207,1000,2,1,1473212969,1473565165,0
UMTS,340,1,37888,2046521,0,-61.436233520508,16.217880249023,1000,1,1,1473167599,1473167599,0
UMTS,340,2,1010,16902,0,-61.495743,16.206894,1000,3,1,1473212969,1474038186,0
UMTS,340,20,103,20394292,0,-61.654586791992,16.22200012207,1000,1,1,1473160172,1473160172,0
UMTS,340,20,102,20393393,0,-61.654312,16.243149,1000,5,1,1473214885,1489192968,0
UMTS,340,2,2030,2112468,0,-60.918291,14.666061,2788,13,1,1473218964,1489873916,0
LTE,340,2,21,5939537,0,-60.952847,14.615939,9187,2,1,1473219418,1476729947,0
